1.01476113730443e-22	0	4.03309748844242e-21	3.53352772261433e-22	8.32134651091324e-20	5.25489696718422e-21	2.06297020506645e-22	1.10224883664068e-22	2.70378096786947e-23	4.67191847901293e-23	6.58224501643356e-22	5.85471747532852e-21
3.74383826205612e-22	8.58420882275395e-21	4.09670101130527e-21	3.01387648507429e-21	5.25322405701687e-21	0	1.31928466108306e-21	5.57845398040116e-22	7.65453131359876e-23	1.3092186192992e-22	4.46036939598763e-21	8.30493599914674e-20
3.74994861084275e-22	8.54453398486892e-21	4.0753523792453e-21	3.03491213798205e-21	5.25301154785498e-21	8.29416144942288e-20	1.32408830275774e-21	5.66000284809396e-22	7.47793262634433e-23	1.35244319747779e-22	4.51808647867721e-21	0
3.80320626724738e-22	8.86179632546994e-21	4.08647571527126e-21	3.00134080560503e-21	5.2392018139985e-21	8.22309599313279e-20	1.31943827718748e-21	5.66082951320578e-22	7.59721803440067e-23	1.33343705978122e-22	4.47708784073731e-21	0
3.77793587273493e-22	8.67876040931169e-21	4.12745887670053e-21	2.98604650573203e-21	5.24801378651312e-21	8.27567491887789e-20	1.33560697125802e-21	5.56538005266219e-22	7.44295903665827e-23	1.34143652959713e-22	4.54139200799372e-21	0
3.77816159880169e-22	8.63246383134432e-21	4.09506507343064e-21	3.07841312492703e-21	5.28331949287668e-21	8.23600775909165e-20	1.32716525973298e-21	5.71532079446974e-22	7.51407215200766e-23	1.35073873425585e-22	4.47152406478554e-21	0
4.0906341366773e-22	2.66997908907082e-22	5.7270230980855e-22	8.21658838958145e-20	2.0802234817376e-22	1.33086571484783e-21	0	3.28559147893851e-20	8.67940743288503e-22	2.26061466188469e-21	7.12407347182787e-22	1.0190362402159e-21
4.09024434450433e-22	2.6240495889045e-22	5.75168604182272e-22	0	2.0732337619448e-22	1.33717670161901e-21	8.42119956609953e-20	3.31590125930652e-20	8.62617481809771e-22	2.27229756906232e-21	7.12407598438206e-22	1.0430818809205e-21
4.12205606414653e-22	2.65791704907544e-22	5.75429597694996e-22	8.30031136011296e-20	2.0192319917249e-22	1.33934892287322e-21	0	3.32205706602845e-20	8.73366340458142e-22	2.2781431681905e-21	7.18981162058351e-22	1.02303511983476e-21
4.07904708198977e-22	2.62609607969984e-22	5.75095663657225e-22	8.31614715294036e-20	2.06228336485569e-22	1.32242043245057e-21	0	3.41463843912504e-20	8.61824103398871e-22	2.25588553591122e-21	7.20259804355705e-22	1.02298930822687e-21
4.10921962051961e-22	2.67580154863343e-22	5.77481499614518e-22	8.1908983456214e-20	2.05644726880001e-22	1.32550047497403e-21	0	3.38700018091937e-20	8.73522165258007e-22	2.26588784025798e-21	7.16225540651549e-22	1.02177962277276e-21
6.81083025097329e-22	1.36294886141364e-22	2.17370684857069e-22	1.03707647170239e-20	1.09365438927014e-22	5.74144603058154e-22	3.3495834781994e-20	0	1.94293838666662e-21	2.34499488488295e-21	6.05644842181361e-22	4.87723603271873e-22
6.95783576302256e-22	1.35788102224596e-22	2.19360741889386e-22	1.03825281525445e-20	1.09265643993239e-22	5.60451182647481e-22	3.30078328938037e-20	0	1.96126505329883e-21	2.34160272891504e-21	6.01728057011061e-22	4.82053254562713e-22
6.95425154687271e-22	1.38145165597879e-22	2.15278154667261e-22	1.0200661594356e-20	1.09918190332036e-22	5.69810529708427e-22	3.36585664622287e-20	0	1.9466730367793e-21	2.38041329916976e-21	6.08446820816461e-22	4.82792640829422e-22
6.95589045120357e-22	1.35799077831858e-22	2.19119688832437e-22	1.03812090630017e-20	1.11311476142038e-22	5.68718419620933e-22	3.37410958734129e-20	0	1.98695223661383e-21	2.34863211234365e-21	6.14568848521392e-22	4.80266614926835e-22
6.91453951143713e-22	1.331553690684e-22	2.19089835999993e-22	1.04812947491329e-20	1.09548875838698e-22	5.67854203091164e-22	3.31582277037303e-20	0	1.94198314250339e-21	2.36503974167963e-21	6.0807917117145e-22	4.81589601789738e-22
1.12330796293129e-22	3.13814744931438e-23	5.52796140934385e-23	4.51764019191808e-22	2.75817935815652e-23	7.70631206881614e-23	8.81807620114538e-22	1.94556065041641e-21	0	9.36655491363337e-21	7.57186364517538e-23	6.90087443979353e-23
1.08402365601103e-22	3.22420207712019e-23	5.45299051810397e-23	4.48958531041495e-22	2.67802725042514e-23	7.68819031881748e-23	8.76764752621304e-22	1.95542657581135e-21	0	9.35860297258618e-21	7.48343083797043e-23	6.84897845383343e-23
1.11126287002757e-22	3.11435629171845e-23	5.42603376006371e-23	4.57409665100537e-22	2.74963387426046e-23	7.60353020726946e-23	8.72802100639458e-22	1.95038739122484e-21	0	9.61548165447775e-21	7.32630006745139e-23	6.75513124028815e-23
1.10529781641927e-22	3.16794372920869e-23	5.46697963284098e-23	4.54003753635297e-22	2.79100928099517e-23	7.49665536139994e-23	8.6244139332507e-22	1.97616550508424e-21	0	9.42893093846573e-21	7.44173687570453e-23	6.87934192078944e-23
1.10854723884865e-22	3.15616945686138e-23	5.54631271119169e-23	4.63386845901965e-22	2.70572364803435e-23	7.59241853544179e-23	8.51701242064136e-22	1.94797432758145e-21	0	9.44032865454895e-21	7.46891896005044e-23	6.94308558274181e-23
8.74443320096002e-23	5.4735913868832e-23	1.25157750002401e-22	1.13151602769977e-21	4.54632740023229e-23	1.34885540937194e-22	2.27338216989959e-21	2.39391760594212e-21	9.4383179126224e-21	0	9.2327168332327e-23	1.13092121415604e-22
8.81835225536295e-23	5.47959325550379e-23	1.24397953859942e-22	1.16545599729646e-21	4.64533716791218e-23	1.35153247638011e-22	2.25434940901152e-21	2.34767767075833e-21	9.35322431657836e-21	0	9.04451454197293e-23	1.14005964198538e-22
8.93257159643359e-23	5.46299032629056e-23	1.23518869148865e-22	1.14500731883422e-21	4.57773810269682e-23	1.34312370381761e-22	2.23692021830077e-21	2.3395492033658e-21	9.49040954332722e-21	0	8.95484982580705e-23	1.12591224546716e-22
8.70486497384326e-23	5.41167970555844e-23	1.28612711608461e-22	1.13978634133955e-21	4.52529576145965e-23	1.35345098843966e-22	2.22678089301901e-21	2.35903383907471e-21	9.45801624205124e-21	0	9.04121775472798e-23	1.13359427881415e-22
8.80977341562498e-23	5.54472331481045e-23	1.26325942747987e-22	1.14228475887989e-21	4.53207794920685e-23	1.34780605749505e-22	2.23231009963027e-21	2.36199716537644e-21	9.42861834581445e-21	0	9.21592724839778e-23	1.12666490943708e-22
3.57973374311577e-21	7.77501412207003e-22	3.32834638979592e-22	1.0794890963569e-21	6.50669951398806e-22	4.4844189770109e-21	7.26256482765567e-22	6.16208890495368e-22	7.36607323412896e-23	9.07961428699178e-23	0	6.17624883215889e-21
3.53681344380184e-21	7.90811253535733e-22	3.2982691126942e-22	1.06248517358786e-21	6.37391664138032e-22	4.51867356986966e-21	7.16930590190463e-22	6.05022666402351e-22	7.47543413807449e-23	9.06402658480917e-23	0	6.14441282841068e-21
3.55061030096353e-21	7.71710866494831e-22	3.3614575488013e-22	1.06238625301249e-21	6.58001796356041e-22	4.50876171814561e-21	7.2063764826096e-22	6.12615313064248e-22	7.60338938879313e-23	9.20364778270994e-23	0	6.2895785229873e-21
3.52576770672893e-21	7.59705119738228e-22	3.35449751323875e-22	1.04966513852538e-21	6.53491897707008e-22	4.47650041092403e-21	7.17836205052254e-22	6.14336116719371e-22	7.38600943675215e-23	8.90625473048607e-23	0	6.19157819093549e-21
3.57359513657699e-21	7.69897783062059e-22	3.31682586864998e-22	1.06189876239063e-21	6.41056824494392e-22	4.44676033330698e-21	7.24272237146078e-22	6.0722740481871e-22	7.59241407174135e-23	9.02436198933853e-23	0	6.19700751626619e-21
4.09544983328249e-22	9.22743657666472e-21	2.89403429107788e-21	2.1865905621998e-21	5.86533799196333e-21	0	9.94051223135992e-22	4.90439286208739e-22	6.67571433646183e-23	1.13416400130485e-22	6.22635179070176e-21	8.4001005835556e-20
4.15363029171845e-22	9.29522333778955e-21	2.84029565146757e-21	2.1548928354419e-21	5.95671149153328e-21	0	1.02414927421829e-21	4.77137363669443e-22	6.87668587441002e-23	1.13573494467682e-22	6.15968358432452e-21	8.35491243703548e-20
4.19153021302114e-22	9.26623760832396e-21	2.89330927155779e-21	2.17682351398275e-21	5.97566623569833e-21	8.31458917370171e-20	1.01390311357222e-21	4.86207806050624e-22	6.64361682835082e-23	1.14036940924338e-22	6.2459346469077e-21	0
4.15439653230805e-22	9.30488424309068e-21	2.83116490058071e-21	2.15344401248398e-21	5.89811462108069e-21	0	1.03422185972224e-21	4.83897174770449e-22	6.74466027517596e-23	1.14071731210082e-22	6.19138188610206e-21	8.10131611784477e-20
4.12368963127887e-22	9.48092386675274e-21	2.87028597581058e-21	2.16304085689701e-21	5.83544410895334e-21	0	1.01048284336715e-21	4.85364177350176e-22	6.6992404623067e-23	1.14314922084354e-22	6.34171446485915e-21	8.2392781633272e-20
